MANDT,MATNR,SPRAS,MAKTX,MAKTG
100,MAT0001851,D,Realigned 24/7 workforce,REALIGNED 24/7 WORKFORCE
100,MAT0000396,E,Focused full-range conglomeration,FOCUSED FULL-RANGE CONGLOMERATION
100,MAT0000446,F,Upgradable human-resource matrices,UPGRADABLE HUMAN-RESOURCE MATRICES
100,MAT0001238,D,A certeza de conseguir de maneira eficaz,A CERTEZA DE CONSEGUIR DE MANEIRA EFICAZ
100,MAT0001115,E,A vantagem de atingir seus objetivos em ,A VANTAGEM DE ATINGIR SEUS OBJETIVOS EM
100,MAT0000129,J,Decentralized analyzing framework,DECENTRALIZED ANALYZING FRAMEWORK
100,MAT0000432,D,Multi-tiered asynchronous frame   ,MULTI-TIERED ASYNCHRONOUS FRAME
100,MAT0000676,D,Organic modular instruction set,ORGANIC MODULAR INSTRUCTION SET
100,MAT0001010,J,A segurança de avançar simplesmente,A SEGURANÇA DE AVANÇAR SIMPLESMENTE
100,MAT0000305,J,Le droit d'atteindre vos buts naturellem,LE DROIT D'ATTEINDRE VOS BUTS NATURELLEM
100,MAT0001303,P,Profit-focused needs-based pricing struc,PROFIT-FOCUSED NEEDS-BASED PRICING STRUC
100,MAT0001084,P,O direito de concretizar seus projetos d,O DIREITO DE CONCRETIZAR SEUS PROJETOS D
100,MAT0000225,D,A liberdade de evoluir direto da fonte,A LIBERDADE DE EVOLUIR DIRETO DA FONTE
100,MAT0000589,P,Up-sized attitude-oriented algorithm,UP-SIZED ATTITUDE-ORIENTED ALGORITHM
100,MAT0000932,D,Expanded impactful hub,EXPANDED IMPACTFUL HUB
100,MAT0001043,F,Le plaisir d'évoluer de manière sûre,LE PLAISIR D'ÉVOLUER DE MANIÈRE SÛRE
100,MAT0000816,F,Profit-focused leadingedge system engine,PROFIT-FOCUSED LEADINGEDGE SYSTEM ENGINE
100,MAT0000637,E,Enhanced client-server Local Area Networ   ,ENHANCED CLIENT-SERVER LOCAL AREA NETWOR
100,MAT0001773,J,A liberdade de mudar direto da fonte,A LIBERDADE DE MUDAR DIRETO DA FONTE
100,MAT0001022,J,Persistent mission-critical groupware,PERSISTENT MISSION-CRITICAL GROUPWARE
100,MAT0001227,P,A certeza de evoluir com toda a tranquil,A CERTEZA DE EVOLUIR COM TODA A TRANQUIL
100,MAT0001446,P,Operative zero tolerance challenge,OPERATIVE ZERO TOLERANCE CHALLENGE
100,MAT0001231,P,Team-oriented empowering frame,TEAM-ORIENTED EMPOWERING FRAME
100,MAT0000551,P,Pre-emptive eco-centric budgetary manage,PRE-EMPTIVE ECO-CENTRIC BUDGETARY MANAGE
100,MAT0000607,E,Integrated cohesive Graphic Interface,INTEGRATED COHESIVE GRAPHIC INTERFACE
100,MAT0000813,E,Reduced context-sensitive alliance,REDUCED CONTEXT-SENSITIVE ALLIANCE
100,MAT0001632,D,Innovative coherent encoding   ,INNOVATIVE COHERENT ENCODING
100,MAT0000676,E,Centralized maximized orchestration,CENTRALIZED MAXIMIZED ORCHESTRATION
100,MAT0001146,P,A simplicidade de atingir seus objetivos,A SIMPLICIDADE DE ATINGIR SEUS OBJETIVOS
100,MAT0000607,P,Universal systemic infrastructure,UNIVERSAL SYSTEMIC INFRASTRUCTURE
100,MAT0000742,F,Total coherent solution,TOTAL COHERENT SOLUTION
100,MAT0001050,E,Distributed transitional algorithm,DISTRIBUTED TRANSITIONAL ALGORITHM
100,MAT0001301,F,Phased local info-mediaries,PHASED LOCAL INFO-MEDIARIES
100,MAT0001004,P,Le plaisir de louer plus facilement,LE PLAISIR DE LOUER PLUS FACILEMENT
100,MAT0000911,P,Focused didactic open architecture,FOCUSED DIDACTIC OPEN ARCHITECTURE
100,MAT0000265,F,Progressive 6thgeneration infrastructure,PROGRESSIVE 6THGENERATION INFRASTRUCTURE
100,MAT0000644,D,Reduced high-level adapter,REDUCED HIGH-LEVEL ADAPTER
100,MAT0000105,P,La possibilité de concrétiser vos projet,LA POSSIBILITÉ DE CONCRÉTISER VOS PROJET
100,MAT0000556,J,Decentralized didactic project   ,DECENTRALIZED DIDACTIC PROJECT
100,MAT0000001,D,Multi-layered object-oriented strategy,MULTI-LAYERED OBJECT-ORIENTED STRATEGY
100,MAT0001563,P,Le pouvoir d'avancer à sa source,LE POUVOIR D'AVANCER À SA SOURCE
100,MAT0000152,J,Virtual clear-thinking installation   ,VIRTUAL CLEAR-THINKING INSTALLATION
100,MAT0000072,J,Fully-configurable uniform functionaliti,FULLY-CONFIGURABLE UNIFORM FUNCTIONALITI
100,MAT0001449,J,Robust content-based system engine,ROBUST CONTENT-BASED SYSTEM ENGINE
100,MAT0001932,J,O prazer de ganhar em estado puro   ,O PRAZER DE GANHAR EM ESTADO PURO
100,MAT0000822,D,Mandatory demand-driven infrastructure,MANDATORY DEMAND-DRIVEN INFRASTRUCTURE
100,MAT0000926,E,Le plaisir de changer plus facilement   ,LE PLAISIR DE CHANGER PLUS FACILEMENT
100,MAT0000590,F,Business-focused client-driven instructi   ,BUSINESS-FOCUSED CLIENT-DRIVEN INSTRUCTI
100,MAT0001324,F,Extended empowering methodology,EXTENDED EMPOWERING METHODOLOGY
100,MAT0000954,P,Universal intangible adapter,UNIVERSAL INTANGIBLE ADAPTER
100,MAT0001946,E,O conforto de inovar em estado puro,O CONFORTO DE INOVAR EM ESTADO PURO
100,MAT0001601,P,Multi-channeled directional customer loy,MULTI-CHANNELED DIRECTIONAL CUSTOMER LOY
100,MAT0001927,D,Horizontal 5thgeneration support,HORIZONTAL 5THGENERATION SUPPORT
100,MAT0001822,D,Enterprise-wide 24hour matrices   ,ENTERPRISE-WIDE 24HOUR MATRICES
100,MAT0001517,D,Cross-group 6thgeneration workforce   ,CROSS-GROUP 6THGENERATION WORKFORCE
100,MAT0000156,D,User-friendly human-resource installatio,USER-FRIENDLY HUMAN-RESOURCE INSTALLATIO
100,MAT0000746,E,Le plaisir d'évoluer sans soucis,LE PLAISIR D'ÉVOLUER SANS SOUCIS
100,MAT0000555,E,A simplicidade de evoluir com toda a tra,A SIMPLICIDADE DE EVOLUIR COM TODA A TRA
100,MAT0001246,D,Assimilated 4thgeneration support,ASSIMILATED 4THGENERATION SUPPORT
100,MAT0000817,E,Synergistic disintermediate open system,SYNERGISTIC DISINTERMEDIATE OPEN SYSTEM
100,MAT0001722,E,L'avantage de louer de manière sûre,L'AVANTAGE DE LOUER DE MANIÈRE SÛRE
100,MAT0000143,E,L'avantage de changer plus facilement,L'AVANTAGE DE CHANGER PLUS FACILEMENT
100,MAT0000612,E,Up-sized full-range database,UP-SIZED FULL-RANGE DATABASE
100,MAT0001885,P,Advanced heuristic Local Area Network,ADVANCED HEURISTIC LOCAL AREA NETWORK
100,MAT0000873,J,L'art de changer plus rapidement,L'ART DE CHANGER PLUS RAPIDEMENT
100,MAT0000450,J,Switchable dedicated Graphical User Inte,SWITCHABLE DEDICATED GRAPHICAL USER INTE
100,MAT0001709,P,Centralized leadingedge methodology,CENTRALIZED LEADINGEDGE METHODOLOGY
100,MAT0000796,F,A vantagem de ganhar mais facilmente,A VANTAGEM DE GANHAR MAIS FACILMENTE
100,MAT0001764,D,Programmable explicit parallelism,PROGRAMMABLE EXPLICIT PARALLELISM
100,MAT0000541,P,A possibilidade de realizar seus sonhos ,A POSSIBILIDADE DE REALIZAR SEUS SONHOS
100,MAT0001295,J,Upgradable 24/7 solution,UPGRADABLE 24/7 SOLUTION
100,MAT0000350,F,Object-based value-added parallelism,OBJECT-BASED VALUE-ADDED PARALLELISM
100,MAT0000939,E,Ameliorated systematic initiative,AMELIORATED SYSTEMATIC INITIATIVE
100,MAT0001549,F,Proactive logistical open system,PROACTIVE LOGISTICAL OPEN SYSTEM
100,MAT0001929,E,A segurança de concretizar seus projetos,A SEGURANÇA DE CONCRETIZAR SEUS PROJETOS
100,MAT0000102,E,User-friendly executive circuit   ,USER-FRIENDLY EXECUTIVE CIRCUIT
100,MAT0001903,D,Reactive multimedia capability,REACTIVE MULTIMEDIA CAPABILITY
100,MAT0000291,F,Innovative intermediate access,INNOVATIVE INTERMEDIATE ACCESS
100,MAT0000251,F,Re-contextualized analyzing approach,RE-CONTEXTUALIZED ANALYZING APPROACH
100,MAT0001954,E,O conforto de ganhar com confiança,O CONFORTO DE GANHAR COM CONFIANÇA
100,MAT0001553,J,Le confort d'avancer naturellement,LE CONFORT D'AVANCER NATURELLEMENT
100,MAT0000256,F,Extended tertiary infrastructure,EXTENDED TERTIARY INFRASTRUCTURE
100,MAT0001144,F,Down-sized responsive pricing structure,DOWN-SIZED RESPONSIVE PRICING STRUCTURE
100,MAT0000607,J,Open-source tangible algorithm,OPEN-SOURCE TANGIBLE ALGORITHM
100,MAT0001686,P,La liberté de rouler en toute tranquilit,LA LIBERTÉ DE ROULER EN TOUTE TRANQUILIT
100,MAT0001800,D,Horizontal logistical groupware,HORIZONTAL LOGISTICAL GROUPWARE
100,MAT0001478,D,Organized uniform contingency,ORGANIZED UNIFORM CONTINGENCY
100,MAT0000029,J,Synergistic holistic utilization,SYNERGISTIC HOLISTIC UTILIZATION
100,MAT0001633,F,O prazer de concretizar seus projetos di,O PRAZER DE CONCRETIZAR SEUS PROJETOS DI
100,MAT0000876,P,Grass-roots national open architecture   ,GRASS-ROOTS NATIONAL OPEN ARCHITECTURE
100,MAT0000022,P,A segurança de concretizar seus projetos,A SEGURANÇA DE CONCRETIZAR SEUS PROJETOS
100,MAT0001063,P,Total radical help-desk,TOTAL RADICAL HELP-DESK
100,MAT0000506,P,Customer-focused even-keeled success   ,CUSTOMER-FOCUSED EVEN-KEELED SUCCESS
100,MAT0001840,D,Ergonomic asynchronous archive,ERGONOMIC ASYNCHRONOUS ARCHIVE
100,MAT0001444,F,Profound coherent frame,PROFOUND COHERENT FRAME
100,MAT0000921,P,Open-architected maximized capacity,OPEN-ARCHITECTED MAXIMIZED CAPACITY
100,MAT0000451,P,Triple-buffered user-facing throughput,TRIPLE-BUFFERED USER-FACING THROUGHPUT
100,MAT0001579,D,User-friendly systematic archive   ,USER-FRIENDLY SYSTEMATIC ARCHIVE
100,MAT0001948,J,La liberté de changer sans soucis   ,LA LIBERTÉ DE CHANGER SANS SOUCIS
100,MZ-FG-E103,J,Expanded reciprocal service-desk,EXPANDED RECIPROCAL SERVICE-DESK
100,MAT0001099,D,Polarized composite secured line,POLARIZED COMPOSITE SECURED LINE
100,MAT0001362,D,L'assurance d'innover avant-tout,L'ASSURANCE D'INNOVER AVANT-TOUT
100,MAT0000536,J,La liberté de rouler en toute tranquilit,LA LIBERTÉ DE ROULER EN TOUTE TRANQUILIT
100,MAT0001500,E,A segurança de mudar com toda a tranquil,A SEGURANÇA DE MUDAR COM TODA A TRANQUIL
100,MAT0001883,P,Multi-tiered full-range process improvem,MULTI-TIERED FULL-RANGE PROCESS IMPROVEM
100,MAT0001572,D,Monitored homogeneous hierarchy   ,MONITORED HOMOGENEOUS HIERARCHY
100,MAT0001030,E,Customizable methodical architecture,CUSTOMIZABLE METHODICAL ARCHITECTURE
100,MAT0001169,P,Organic 3rdgeneration matrices   ,ORGANIC 3RDGENERATION MATRICES
100,MAT0001349,J,L'avantage d'évoluer autrement,L'AVANTAGE D'ÉVOLUER AUTREMENT
100,MAT0000558,E,Automated foreground knowledge user,AUTOMATED FOREGROUND KNOWLEDGE USER
100,MAT0001166,D,Synergistic real-time strategy,SYNERGISTIC REAL-TIME STRATEGY
100,MAT0001246,P,A liberdade de avançar com força total,A LIBERDADE DE AVANÇAR COM FORÇA TOTAL
100,MAT0000397,P,Le droit de louer à sa source,LE DROIT DE LOUER À SA SOURCE
100,MAT0000721,J,A possibilidade de atingir seus objetivo,A POSSIBILIDADE DE ATINGIR SEUS OBJETIVO
100,MAT0000813,F,Cloned fault-tolerant workforce,CLONED FAULT-TOLERANT WORKFORCE
100,MAT0001449,D,Multi-channeled systemic solution,MULTI-CHANNELED SYSTEMIC SOLUTION
100,MAT0000396,F,Le confort d'atteindre vos buts de maniè,LE CONFORT D'ATTEINDRE VOS BUTS DE MANIÈ
100,MAT0001390,P,Customizable logistical budgetary manage,CUSTOMIZABLE LOGISTICAL BUDGETARY MANAGE
100,MAT0001832,J,Networked homogeneous strategy,NETWORKED HOMOGENEOUS STRATEGY
100,MAT0001435,D,Stand-alone incremental orchestration,STAND-ALONE INCREMENTAL ORCHESTRATION
100,MAT0001113,E,Reverse-engineered client-driven structu,REVERSE-ENGINEERED CLIENT-DRIVEN STRUCTU
100,MAT0001507,D,Right-sized explicit time-frame,RIGHT-SIZED EXPLICIT TIME-FRAME
100,MAT0001074,F,Synchronized dedicated collaboration,SYNCHRONIZED DEDICATED COLLABORATION
100,MAT0000490,E,A simplicidade de concretizar seus proje,A SIMPLICIDADE DE CONCRETIZAR SEUS PROJE
100,MAT0001776,J,Pre-emptive actuating adapter,PRE-EMPTIVE ACTUATING ADAPTER
100,MAT0001665,E,L'avantage de concrétiser vos projets au   ,L'AVANTAGE DE CONCRÉTISER VOS PROJETS AU
100,MAT0001125,F,Reverse-engineered contextually-based ta,REVERSE-ENGINEERED CONTEXTUALLY-BASED TA
100,MAT0001762,E,Le confort de louer à sa source,LE CONFORT DE LOUER À SA SOURCE
100,MAT0000649,F,Decentralized zero tolerance process imp,DECENTRALIZED ZERO TOLERANCE PROCESS IMP
100,MAT0000105,P,Mandatory neutral framework,MANDATORY NEUTRAL FRAMEWORK
100,MAT0000817,F,Profound discrete utilization,PROFOUND DISCRETE UTILIZATION
100,MAT0001254,D,Quality-focused mission-critical utiliza,QUALITY-FOCUSED MISSION-CRITICAL UTILIZA
100,MAT0001062,P,Front-line multimedia infrastructure,FRONT-LINE MULTIMEDIA INFRASTRUCTURE
100,MAT0001375,P,O poder de evoluir em estado puro,O PODER DE EVOLUIR EM ESTADO PURO
100,MAT0000223,E,Extended real-time Local Area Network,EXTENDED REAL-TIME LOCAL AREA NETWORK
100,MAT0001704,D,O prazer de atingir seus objetivos com c,O PRAZER DE ATINGIR SEUS OBJETIVOS COM C
100,MAT0001424,P,Fully-configurable intermediate alliance,FULLY-CONFIGURABLE INTERMEDIATE ALLIANCE
100,MAT0000102,F,Enterprise-wide optimizing paradigm,ENTERPRISE-WIDE OPTIMIZING PARADIGM
100,MAT0001334,E,Vision-oriented analyzing toolset,VISION-ORIENTED ANALYZING TOOLSET
100,MAT0000132,D,Phased zero-defect parallelism,PHASED ZERO-DEFECT PARALLELISM
100,MAT0001231,P,Organized 5thgeneration open system,ORGANIZED 5THGENERATION OPEN SYSTEM
100,MAT0000584,P,Mandatory systematic ability,MANDATORY SYSTEMATIC ABILITY
100,MAT0000888,J,Balanced incremental capacity,BALANCED INCREMENTAL CAPACITY
100,MAT0000452,P,L'art de rouler à l'état pur,L'ART DE ROULER À L'ÉTAT PUR
100,MAT0001829,F,O poder de realizar seus sonhos sem preo,O PODER DE REALIZAR SEUS SONHOS SEM PREO
100,MAT0000587,J,Re-engineered 4thgeneration artificial i   ,RE-ENGINEERED 4THGENERATION ARTIFICIAL I
100,M1,P,Self-enabling coherent complexity,SELF-ENABLING COHERENT COMPLEXITY
100,MAT0001259,F,O conforto de mudar com toda a tranquili,O CONFORTO DE MUDAR COM TODA A TRANQUILI
100,MAT0001143,F,Team-oriented full-range focus group,TEAM-ORIENTED FULL-RANGE FOCUS GROUP
100,MAT0001487,J,Progressive national utilization,PROGRESSIVE NATIONAL UTILIZATION
100,MAT0000843,D,A certeza de mudar naturalmente,A CERTEZA DE MUDAR NATURALMENTE
100,MAT0001870,D,Realigned systemic matrix,REALIGNED SYSTEMIC MATRIX
100,MAT0001099,E,Implemented holistic neural-net,IMPLEMENTED HOLISTIC NEURAL-NET
100,MAT0001697,E,Balanced context-sensitive portal,BALANCED CONTEXT-SENSITIVE PORTAL
100,MAT0000407,F,Universal hybrid strategy,UNIVERSAL HYBRID STRATEGY
100,MAT0000877,D,L'avantage d'innover de manière efficace,L'AVANTAGE D'INNOVER DE MANIÈRE EFFICACE
100,MAT0001793,E,Persevering executive conglomeration,PERSEVERING EXECUTIVE CONGLOMERATION
100,MAT0001327,D,Universal holistic portal,UNIVERSAL HOLISTIC PORTAL
100,MAT0001708,J,Profit-focused tangible frame   ,PROFIT-FOCUSED TANGIBLE FRAME
100,MAT0000668,P,A possibilidade de concretizar seus proj   ,A POSSIBILIDADE DE CONCRETIZAR SEUS PROJ
100,MAT0000148,F,Reverse-engineered asynchronous utilizat,REVERSE-ENGINEERED ASYNCHRONOUS UTILIZAT
100,MAT0001009,J,O conforto de atingir seus objetivos com   ,O CONFORTO DE ATINGIR SEUS OBJETIVOS COM
100,MAT0001335,E,Le droit d'innover à l'état pur,LE DROIT D'INNOVER À L'ÉTAT PUR
100,MAT0000336,F,Digitized high-level strategy   ,DIGITIZED HIGH-LEVEL STRATEGY
100,MAT0000286,D,Vision-oriented fresh-thinking task-forc,VISION-ORIENTED FRESH-THINKING TASK-FORC
100,MAT0001809,D,A arte de realizar seus sonhos com toda    ,A ARTE DE REALIZAR SEUS SONHOS COM TODA
100,MAT0000905,J,Synergized fault-tolerant archive,SYNERGIZED FAULT-TOLERANT ARCHIVE
100,MAT0001426,E,Business-focused explicit protocol   ,BUSINESS-FOCUSED EXPLICIT PROTOCOL
100,MAT0001110,F,A liberdade de realizar seus sonhos em e   ,A LIBERDADE DE REALIZAR SEUS SONHOS EM E
100,MAT0000269,E,Advanced directional emulation,ADVANCED DIRECTIONAL EMULATION
100,MAT0001436,F,La liberté de changer à l'état pur,LA LIBERTÉ DE CHANGER À L'ÉTAT PUR
100,MAT0001383,P,Le pouvoir de louer plus rapidement,LE POUVOIR DE LOUER PLUS RAPIDEMENT
100,MAT0000364,J,Progressive 5thgeneration functionalitie,PROGRESSIVE 5THGENERATION FUNCTIONALITIE
100,MAT0001824,F,Diverse composite leverage   ,DIVERSE COMPOSITE LEVERAGE
100,MAT0000829,F,L'art d'évoluer plus facilement,L'ART D'ÉVOLUER PLUS FACILEMENT
100,MAT0001336,E,Pre-emptive bottom-line customer loyalty,PRE-EMPTIVE BOTTOM-LINE CUSTOMER LOYALTY
100,MAT0001625,J,Distributed disintermediate artificial i   ,DISTRIBUTED DISINTERMEDIATE ARTIFICIAL I
100,MAT0001749,J,A vantagem de inovar antes de tudo,A VANTAGEM DE INOVAR ANTES DE TUDO
100,MAT0000450,J,A liberdade de realizar seus sonhos em e,A LIBERDADE DE REALIZAR SEUS SONHOS EM E
100,MAT0000422,F,Customer-focused web-enabled infrastruct,CUSTOMER-FOCUSED WEB-ENABLED INFRASTRUCT
100,MAT0001701,E,Phased stable strategy,PHASED STABLE STRATEGY
100,MAT0000705,E,La liberté d'évoluer plus rapidement,LA LIBERTÉ D'ÉVOLUER PLUS RAPIDEMENT
100,MAT0001028,F,A segurança de evoluir mais facilmente,A SEGURANÇA DE EVOLUIR MAIS FACILMENTE
100,MAT0001794,E,Le confort d'innover à l'état pur,LE CONFORT D'INNOVER À L'ÉTAT PUR
100,MAT0000208,J,De-engineered 6thgeneration infrastructu,DE-ENGINEERED 6THGENERATION INFRASTRUCTU
100,MZ-FG-E16,J,Progressive tertiary throughput   ,PROGRESSIVE TERTIARY THROUGHPUT
100,MAT0000052,P,User-centric contextually-based project   ,USER-CENTRIC CONTEXTUALLY-BASED PROJECT
100,MAT0001592,P,Le pouvoir de concrétiser vos projets en,LE POUVOIR DE CONCRÉTISER VOS PROJETS EN
100,MAT0000689,J,Le pouvoir d'évoluer avant-tout,LE POUVOIR D'ÉVOLUER AVANT-TOUT
100,MAT0001002,D,A simplicidade de ganhar com confiança   ,A SIMPLICIDADE DE GANHAR COM CONFIANÇA
100,MAT0001078,P,L'art d'innover sans soucis,L'ART D'INNOVER SANS SOUCIS
100,MAT0000247,P,O conforto de ganhar mais rapidamente,O CONFORTO DE GANHAR MAIS RAPIDAMENTE
100,MAT0000671,P,Organized optimizing access   ,ORGANIZED OPTIMIZING ACCESS
100,MAT0001127,D,Progressive zero administration info-med,PROGRESSIVE ZERO ADMINISTRATION INFO-MED
100,MAT0000016,E,User-centric static time-frame,USER-CENTRIC STATIC TIME-FRAME
100,MAT0001945,P,L'assurance de concrétiser vos projets à   ,L'ASSURANCE DE CONCRÉTISER VOS PROJETS À
100,MAT0000224,E,O poder de avançar em estado puro,O PODER DE AVANÇAR EM ESTADO PURO
100,MAT0000010,P,Fundamental object-oriented flexibility,FUNDAMENTAL OBJECT-ORIENTED FLEXIBILITY
100,MZ-FG-E102,P,A liberdade de atingir seus objetivos an,A LIBERDADE DE ATINGIR SEUS OBJETIVOS AN
100,MAT0001724,F,L'art de concrétiser vos projets de mani   ,L'ART DE CONCRÉTISER VOS PROJETS DE MANI
100,MAT0000231,F,Versatile exuding analyzer,VERSATILE EXUDING ANALYZER
100,MAT0000645,F,Organic responsive benchmark,ORGANIC RESPONSIVE BENCHMARK
100,MAT0000107,P,A arte de ganhar de maneira eficaz,A ARTE DE GANHAR DE MANEIRA EFICAZ
100,MAT0000479,P,Switchable clear-thinking open system,SWITCHABLE CLEAR-THINKING OPEN SYSTEM
100,MAT0001278,E,O poder de ganhar com toda a tranquilida,O PODER DE GANHAR COM TODA A TRANQUILIDA
100,MAT0001787,P,Decentralized maximized moderator,DECENTRALIZED MAXIMIZED MODERATOR
100,MAT0001792,F,Switchable mobile paradigm,SWITCHABLE MOBILE PARADIGM
100,MAT0000328,D,Reactive scalable Local Area Network,REACTIVE SCALABLE LOCAL AREA NETWORK
100,MAT0001201,F,Multi-lateral contextually-based service   ,MULTI-LATERAL CONTEXTUALLY-BASED SERVICE
100,MAT0001757,D,Programmable background intranet,PROGRAMMABLE BACKGROUND INTRANET
100,MAT0001356,J,A arte de atingir seus objetivos com tod,A ARTE DE ATINGIR SEUS OBJETIVOS COM TOD
100,MAT0000710,F,Function-based homogeneous infrastructur,FUNCTION-BASED HOMOGENEOUS INFRASTRUCTUR
100,MAT0001682,E,A arte de conseguir antes de tudo,A ARTE DE CONSEGUIR ANTES DE TUDO
100,MAT0000588,D,Total multi-state encryption   ,TOTAL MULTI-STATE ENCRYPTION
100,MAT0000051,D,Ergonomic neutral customer loyalty,ERGONOMIC NEUTRAL CUSTOMER LOYALTY
100,MAT0001760,E,Persevering next generation encryption,PERSEVERING NEXT GENERATION ENCRYPTION
100,MAT0000468,J,Organic regional migration,ORGANIC REGIONAL MIGRATION
100,MAT0000820,J,Le confort de changer avant-tout,LE CONFORT DE CHANGER AVANT-TOUT
100,MAT0000446,F,Integrated dedicated paradigm,INTEGRATED DEDICATED PARADIGM
100,MAT0001119,J,Synergized zero administration analyzer,SYNERGIZED ZERO ADMINISTRATION ANALYZER
100,MAT0000318,F,Le pouvoir d'atteindre vos buts de maniè,LE POUVOIR D'ATTEINDRE VOS BUTS DE MANIÈ
100,MAT0001013,D,O conforto de inovar com força total,O CONFORTO DE INOVAR COM FORÇA TOTAL
100,MAT0001321,F,O poder de evoluir de maneira eficaz   ,O PODER DE EVOLUIR DE MANEIRA EFICAZ
100,MAT0000847,P,Le confort de rouler à la pointe,LE CONFORT DE ROULER À LA POINTE
100,MAT0000282,F,O poder de mudar direto da fonte,O PODER DE MUDAR DIRETO DA FONTE
100,MAT0001395,E,Re-contextualized maximized concept   ,RE-CONTEXTUALIZED MAXIMIZED CONCEPT
100,MAT0000069,P,Progressive secondary knowledge user,PROGRESSIVE SECONDARY KNOWLEDGE USER
100,MAT0000569,J,Le pouvoir d'évoluer de manière efficace,LE POUVOIR D'ÉVOLUER DE MANIÈRE EFFICACE
100,MAT0000871,J,L'avantage d'évoluer plus rapidement,L'AVANTAGE D'ÉVOLUER PLUS RAPIDEMENT
100,MAT0001539,F,Customizable 3rdgeneration conglomeratio   ,CUSTOMIZABLE 3RDGENERATION CONGLOMERATIO
100,MAT0001014,E,Diverse zero tolerance software,DIVERSE ZERO TOLERANCE SOFTWARE
100,MAT0001208,D,La liberté de louer de manière efficace,LA LIBERTÉ DE LOUER DE MANIÈRE EFFICACE
